customer_id,customer_name,gender,age,email,phone,city,join_date,total_orders,total_spent,first_order_date,last_order_date,avg_rating,segment
CUST01113,Pallavi Agarwal,Female,28,pallavi.agarwal642@gmail.com,9241399382,Delhi,2023-04-13,5,186461.17,2024-05-17,2024-12-15,3.5,Platinum
CUST01114,Vikram Verma,Female,27,vikram.verma902@gmail.com,9304663168,Surat,2023-10-08,4,4419.9,2024-01-12,2024-11-15,4.0,Bronze
CUST01115,Nisha Bose,Male,53,nisha.bose117@yahoo.com,9978685790,Jaipur,2023-05-17,6,16331.75,2024-02-01,2024-11-25,2.7,Silver
CUST01116,Kavya Shah,Female,40,kavya.shah123@yahoo.com,9882952093,Coimbatore,2023-12-03,7,236851.71,2024-01-08,2024-12-04,4.4,Platinum
CUST01117,Meera Mishra,Male,33,meera.mishra505@gmail.com,9851720715,Bhopal,2023-06-19,8,25585.66,2024-01-07,2024-12-26,3.7,Gold
CUST01118,Manish Mehta,Female,49,manish.mehta832@gmail.com,9223925352,Hyderabad,2023-09-28,6,19469.56,2024-04-07,2024-12-09,4.8,Silver
CUST01119,Sneha Joshi,Female,53,sneha.joshi398@gmail.com,9817613406,Mumbai,2023-07-12,3,71255.34,2024-03-28,2024-06-25,4.7,Platinum
CUST01120,Sneha Sharma,Male,39,sneha.sharma213@gmail.com,9841738994,Surat,2023-03-02,9,29246.72,2024-02-25,2024-12-02,4.7,Gold
CUST01121,Nisha Bose,Female,50,nisha.bose92@yahoo.com,9715751000,Bhopal,2023-06-18,7,27615.68,2024-02-06,2024-10-03,4.6,Gold
CUST01122,Divya Rao,Male,44,divya.rao832@yahoo.com,9444104016,Bhopal,2023-04-12,5,352530.59,2024-03-06,2024-12-21,4.2,Platinum
CUST01123,Nikhil Mehta,Female,42,nikhil.mehta344@gmail.com,9819795572,Chennai,2023-09-12,7,33813.57,2024-02-14,2024-12-08,4.8,Gold
CUST01124,Kavya Desai,Male,44,kavya.desai191@gmail.com,9282523334,Hyderabad,2023-08-11,9,28106.09,2024-02-23,2024-12-06,4.6,Gold
CUST01125,Ravi Chopra,Female,30,ravi.chopra813@yahoo.com,9657341194,Delhi,2023-03-08,7,13729.19,2024-01-07,2024-10-19,5.0,Silver
CUST01126,Kavya Chauhan,Female,34,kavya.chauhan90@yahoo.com,9201922075,Jaipur,2023-03-20,3,4831.2,2024-05-03,2024-12-26,3.5,Bronze
CUST01127,Rekha Mishra,Female,38,rekha.mishra963@yahoo.com,9139873717,Pune,2023-01-14,2,0.0,2024-05-06,2024-10-18,,Bronze
CUST01128,Aishwarya Iyer,Female,23,aishwarya.iyer858@yahoo.com,9133442082,Coimbatore,2023-04-22,7,14224.23,2024-01-16,2024-12-20,4.3,Silver
CUST01129,Aishwarya Saxena,Male,57,aishwarya.saxena425@gmail.com,9523627865,Kolkata,2023-07-17,9,230297.77,2024-02-15,2024-11-21,3.7,Platinum
CUST01130,Nisha Verma,Male,31,nisha.verma556@gmail.com,9854107181,Hyderabad,2023-05-15,8,112008.39,2024-02-13,2024-12-28,4.0,Platinum
CUST01131,Vivek Jain,Male,32,vivek.jain234@yahoo.com,9954321845,Delhi,2023-08-16,6,21390.86,2024-01-27,2024-12-08,4.2,Gold
CUST01132,Pooja Shah,Female,48,pooja.shah12@gmail.com,9887771294,Nagpur,2023-07-25,2,5713.38,2024-04-17,2024-10-21,3.0,Bronze
CUST01133,Rahul Bose,Male,32,rahul.bose214@yahoo.com,9664360684,Hyderabad,2023-07-15,5,199071.83,2024-01-19,2024-12-08,3.0,Platinum
CUST01134,Shruti Desai,Male,18,shruti.desai911@gmail.com,9999969879,Bengaluru,2023-04-13,4,0.0,2024-04-13,2024-12-08,,Bronze
CUST01135,Ashish Rao,Male,22,ashish.rao992@yahoo.com,9718374983,Coimbatore,2023-06-21,7,4635.07,2024-02-21,2024-12-10,4.3,Bronze
CUST01136,Aarav Iyer,Female,20,aarav.iyer30@gmail.com,9882296401,Kolkata,2023-06-06,5,3333.97,2024-01-23,2024-11-24,4.5,Bronze
CUST01137,Rahul Gupta,Female,34,rahul.gupta911@yahoo.com,9530138139,Delhi,2023-09-10,5,29003.26,2024-03-21,2024-10-01,4.5,Gold
CUST01138,Suresh Gupta,Female,56,suresh.gupta721@gmail.com,9363331442,Hyderabad,2023-01-05,5,3442.62,2024-01-20,2024-11-07,4.5,Bronze
CUST01139,Meera Jain,Male,40,meera.jain193@gmail.com,9781422682,Surat,2023-08-18,12,238176.46,2024-02-26,2024-12-23,4.0,Platinum
CUST01140,Rajesh Chopra,Female,53,rajesh.chopra169@gmail.com,9808322643,Bengaluru,2023-07-12,9,32828.24,2024-01-28,2024-12-16,4.5,Gold
CUST01141,Anjali Chauhan,Male,41,anjali.chauhan497@gmail.com,9584545873,Chennai,2023-05-02,11,57348.97,2024-02-01,2024-11-16,4.1,Platinum
CUST01142,Nikhil Mehta,Female,28,nikhil.mehta496@gmail.com,9145673085,Mumbai,2023-04-03,9,18285.35,2024-02-04,2024-12-05,4.5,Silver
CUST01143,Ashish Patel,Female,51,ashish.patel999@yahoo.com,9792631068,Hyderabad,2023-07-05,7,110391.95,2024-01-08,2024-08-28,4.0,Platinum
CUST01144,Rahul Bose,Female,33,rahul.bose89@gmail.com,9518250198,Coimbatore,2023-03-25,5,28252.61,2024-04-01,2024-12-13,3.8,Gold
CUST01145,Nikhil Iyer,Female,24,nikhil.iyer790@gmail.com,9625432621,Lucknow,2023-06-27,4,16188.56,2024-02-10,2024-10-12,2.5,Silver
CUST01146,Amit Verma,Female,39,amit.verma578@yahoo.com,9419680865,Jaipur,2023-02-15,8,556364.91,2024-05-03,2024-10-22,4.2,Platinum
CUST01147,Manish Chopra,Male,25,manish.chopra576@gmail.com,9301012386,Bengaluru,2023-12-22,4,7337.28,2024-03-15,2024-08-18,4.0,Bronze
CUST01148,Komal Saxena,Female,35,komal.saxena413@gmail.com,9247245921,Delhi,2023-04-01,2,1070.83,2024-10-23,2024-12-25,5.0,Bronze
CUST01149,Tushar Reddy,Female,43,tushar.reddy701@yahoo.com,9667438839,Nagpur,2023-04-28,6,43779.26,2024-01-27,2024-12-20,4.7,Gold
CUST01150,Kavya Dubey,Female,42,kavya.dubey300@gmail.com,9502606449,Hyderabad,2023-02-20,4,2946.37,2024-02-18,2024-12-16,4.0,Bronze
CUST01151,Rekha Agarwal,Male,47,rekha.agarwal280@yahoo.com,9170565038,Jaipur,2023-03-23,8,12311.55,2024-01-20,2024-12-13,3.5,Silver
CUST01152,Amit Nair,Male,48,amit.nair549@gmail.com,9857136985,Delhi,2023-08-18,5,9324.72,2024-02-24,2024-12-08,4.2,Silver
CUST01153,Manish Desai,Female,40,manish.desai352@gmail.com,9374824976,Indore,2023-07-02,7,40491.38,2024-08-12,2024-12-24,4.2,Gold
CUST01154,Rohit Gupta,Male,33,rohit.gupta825@yahoo.com,9745601743,Hyderabad,2023-11-22,8,15651.49,2024-03-26,2024-12-02,3.9,Silver
CUST01155,Divya Shukla,Male,28,divya.shukla903@yahoo.com,9350904699,Coimbatore,2023-01-27,4,13238.45,2024-06-12,2024-10-10,4.7,Silver
CUST01156,Shruti Iyer,Female,45,shruti.iyer64@yahoo.com,9550977369,Kolkata,2023-10-06,5,7593.44,2024-02-11,2024-12-16,4.0,Bronze
CUST01157,Divya Saxena,Male,29,divya.saxena821@gmail.com,9499571364,Surat,2023-07-04,7,3046.58,2024-05-12,2024-11-03,4.5,Bronze
CUST01158,Sanjay Pillai,Male,30,sanjay.pillai122@gmail.com,9861929052,Pune,2023-06-28,5,3551.12,2024-05-25,2024-12-10,5.0,Bronze
CUST01159,Priya Sharma,Male,55,priya.sharma877@gmail.com,9303936316,Ahmedabad,2023-07-13,5,14948.73,2024-01-23,2024-09-09,4.5,Silver
CUST01160,Ashish Reddy,Male,29,ashish.reddy179@gmail.com,9659730508,Ahmedabad,2023-08-03,6,148921.07,2024-03-16,2024-10-16,4.7,Platinum
CUST01161,Aditya Dubey,Male,19,aditya.dubey441@gmail.com,9172438758,Nagpur,2023-07-11,8,135372.87,2024-02-06,2024-12-21,4.2,Platinum
CUST01162,Aarav Dubey,Male,45,aarav.dubey557@yahoo.com,9867445758,Pune,2023-07-14,7,74640.98,2024-01-04,2024-10-26,4.3,Platinum
CUST01163,Vikram Chopra,Male,28,vikram.chopra224@yahoo.com,9166787005,Jaipur,2023-08-12,8,5481.27,2024-05-23,2024-12-26,3.7,Bronze
CUST01164,Rajesh Yadav,Female,19,rajesh.yadav23@gmail.com,9755853092,Hyderabad,2023-05-06,3,721.1,2024-01-27,2024-12-06,4.0,Bronze
CUST01165,Sneha Reddy,Male,31,sneha.reddy417@gmail.com,9561827780,Lucknow,2023-04-15,8,8566.67,2024-01-05,2024-12-07,4.3,Silver
CUST01166,Rohit Sharma,Male,20,rohit.sharma747@gmail.com,9553942615,Ahmedabad,2023-01-19,5,7440.93,2024-01-27,2024-10-04,4.0,Bronze
CUST01167,Shruti Sharma,Male,28,shruti.sharma703@gmail.com,9474412446,Bhopal,2023-08-03,5,14199.34,2024-01-27,2024-11-15,4.0,Silver
CUST01168,Divya Rao,Male,40,divya.rao987@gmail.com,9196732457,Indore,2023-02-13,8,71665.92,2024-02-10,2024-12-05,3.0,Platinum
CUST01169,Meera Tiwari,Female,26,meera.tiwari992@gmail.com,9194322728,Hyderabad,2023-03-23,5,30240.44,2024-04-15,2024-11-23,4.8,Gold
CUST01170,Neha Agarwal,Male,24,neha.agarwal777@yahoo.com,9267707342,Jaipur,2023-09-02,5,16067.42,2024-01-12,2024-11-07,4.0,Silver
CUST01171,Suresh Singh,Male,56,suresh.singh16@gmail.com,9816787031,Pune,2023-05-16,5,7654.35,2024-01-16,2024-12-07,5.0,Bronze
CUST01172,Suresh Desai,Female,27,suresh.desai805@yahoo.com,9550688962,Kolkata,2023-12-25,6,8967.81,2024-02-11,2024-10-16,4.5,Silver
CUST01173,Sanjay Saxena,Male,33,sanjay.saxena773@yahoo.com,9594323715,Ahmedabad,2023-10-12,7,31930.6,2024-04-08,2024-12-22,4.6,Gold
CUST01174,Pankaj Patel,Male,54,pankaj.patel270@yahoo.com,9987367277,Indore,2023-01-19,6,13423.72,2024-03-18,2024-11-20,4.7,Silver
CUST01175,Sunita Singh,Female,32,sunita.singh718@gmail.com,9435490197,Chennai,2023-04-14,11,216404.52,2024-03-12,2024-11-18,4.1,Platinum
CUST01176,Bhavna Reddy,Male,56,bhavna.reddy749@yahoo.com,9107950164,Surat,2023-09-16,6,8676.51,2024-01-22,2024-11-18,4.0,Silver
CUST01177,Vikram Bose,Male,52,vikram.bose18@gmail.com,9372257497,Nagpur,2023-02-24,12,235852.35,2024-01-11,2024-12-26,3.8,Platinum
CUST01178,Ananya Agarwal,Female,27,ananya.agarwal276@yahoo.com,9801950240,Delhi,2023-09-15,7,13918.49,2024-03-04,2024-12-12,3.8,Silver
CUST01179,Aarav Verma,Male,18,aarav.verma573@yahoo.com,9905824575,Ahmedabad,2023-01-13,11,181328.33,2024-05-07,2024-12-06,4.2,Platinum
CUST01180,Rohit Iyer,Male,52,rohit.iyer18@gmail.com,9968453446,Coimbatore,2023-11-20,4,34884.09,2024-03-20,2024-09-22,4.0,Gold
CUST01181,Swati Yadav,Male,20,swati.yadav395@gmail.com,9480895252,Mumbai,2023-09-23,3,325858.47,2024-02-20,2024-11-08,4.0,Platinum
CUST01182,Aishwarya Nair,Male,52,aishwarya.nair152@yahoo.com,9596470466,Bengaluru,2023-08-02,9,100561.04,2024-02-09,2024-11-22,4.2,Platinum
CUST01183,Nisha Sinha,Female,52,nisha.sinha49@yahoo.com,9131490654,Mumbai,2023-10-20,2,140015.4,2024-09-22,2024-10-15,5.0,Platinum
CUST01184,Aishwarya Dubey,Female,41,aishwarya.dubey633@yahoo.com,9670608896,Indore,2023-06-05,6,182087.74,2024-01-18,2024-12-08,3.3,Platinum
CUST01185,Amit Sharma,Female,40,amit.sharma615@gmail.com,9912638778,Kolkata,2023-09-14,4,12885.42,2024-01-27,2024-11-08,4.0,Silver
CUST01186,Kavya Agarwal,Male,29,kavya.agarwal890@gmail.com,9704490436,Bengaluru,2023-01-10,9,19125.79,2024-04-02,2024-12-05,4.7,Silver
CUST01187,Rahul Gupta,Male,53,rahul.gupta379@gmail.com,9854655469,Bhopal,2023-05-10,10,16879.25,2024-03-09,2024-12-19,3.5,Silver
CUST01188,Nikhil Singh,Male,49,nikhil.singh371@yahoo.com,9673680513,Lucknow,2023-11-13,2,3281.27,2024-10-24,2024-12-06,4.0,Bronze
CUST01189,Pallavi Tiwari,Female,35,pallavi.tiwari275@gmail.com,9205704032,Bengaluru,2023-04-11,8,92391.2,2024-02-27,2024-12-24,5.0,Platinum
CUST01190,Arjun Reddy,Male,32,arjun.reddy557@gmail.com,9977346415,Kolkata,2023-01-06,6,681.68,2024-02-21,2024-10-08,5.0,Bronze
CUST01191,Manoj Kumar,Male,54,manoj.kumar822@gmail.com,9545268417,Coimbatore,2023-08-04,14,164355.97,2024-05-11,2024-12-21,4.5,Platinum
CUST01192,Kiran Menon,Male,47,kiran.menon932@yahoo.com,9665047618,Bhopal,2023-09-19,3,35775.37,2024-05-13,2024-07-01,3.3,Gold
CUST01193,Harish Yadav,Female,58,harish.yadav712@yahoo.com,9637562725,Coimbatore,2023-09-13,9,46440.51,2024-03-10,2024-12-20,4.5,Gold
CUST01194,Amit Kumar,Female,54,amit.kumar12@gmail.com,9335733989,Pune,2023-03-10,4,8217.04,2024-01-21,2024-11-07,4.5,Silver
CUST01195,Arjun Sharma,Male,37,arjun.sharma274@yahoo.com,9849416529,Bengaluru,2023-11-23,2,186.97,2024-05-14,2024-08-02,4.0,Bronze
CUST01196,Swati Bose,Male,58,swati.bose749@gmail.com,9814825634,Coimbatore,2023-10-09,9,12560.23,2024-02-15,2024-12-20,4.5,Silver
CUST01197,Aarav Mehta,Male,57,aarav.mehta5@yahoo.com,9926620880,Mumbai,2023-04-04,5,323645.39,2024-03-08,2024-12-13,4.2,Platinum
CUST01198,Rajesh Pillai,Female,49,rajesh.pillai965@yahoo.com,9996662076,Bengaluru,2023-10-23,5,11100.49,2024-03-01,2024-11-27,2.7,Silver
CUST01199,Divya Desai,Female,37,divya.desai541@gmail.com,9297054265,Nagpur,2023-08-12,5,14038.76,2024-02-02,2024-12-22,4.3,Silver
CUST01200,Harish Yadav,Female,50,harish.yadav929@gmail.com,9336827384,Nagpur,2023-05-12,2,7397.19,2024-10-18,2024-10-22,4.0,Bronze
CUST01201,Pankaj Jain,Female,30,pankaj.jain482@yahoo.com,9940066321,Mumbai,2023-02-13,8,43596.47,2024-03-14,2024-12-28,3.8,Gold
CUST01202,Sneha Dubey,Female,51,sneha.dubey381@gmail.com,9938881967,Indore,2023-10-09,3,2128.9,2024-08-16,2024-12-24,4.0,Bronze
CUST01203,Pankaj Mishra,Female,57,pankaj.mishra103@gmail.com,9926513657,Mumbai,2023-08-14,4,4105.9,2024-03-16,2024-12-17,4.0,Bronze
CUST01204,Tushar Nair,Female,44,tushar.nair772@gmail.com,9253762660,Jaipur,2023-03-21,5,9885.7,2024-03-13,2024-10-10,3.0,Silver
CUST01205,Ravi Mehta,Female,35,ravi.mehta716@gmail.com,9309828480,Nagpur,2023-10-04,4,8281.83,2024-05-08,2024-11-20,5.0,Silver
CUST01206,Rajesh Gupta,Male,30,rajesh.gupta996@yahoo.com,9206976961,Bhopal,2023-05-27,8,15575.81,2024-02-13,2024-09-11,4.4,Silver
CUST01207,Komal Sinha,Female,42,komal.sinha518@gmail.com,9695856027,Bengaluru,2023-04-22,10,228187.79,2024-02-22,2024-11-23,3.4,Platinum
CUST01208,Rekha Gupta,Male,20,rekha.gupta513@yahoo.com,9802512949,Coimbatore,2023-10-01,6,5491.44,2024-09-11,2024-12-11,3.0,Bronze
CUST01209,Ananya Kumar,Male,51,ananya.kumar911@gmail.com,9818137135,Kolkata,2023-01-28,7,27497.17,2024-03-08,2024-09-04,4.8,Gold
CUST01210,Komal Verma,Male,33,komal.verma627@gmail.com,9587895147,Bhopal,2023-11-03,10,84651.08,2024-01-18,2024-09-11,4.5,Platinum
CUST01211,Rahul Chauhan,Male,28,rahul.chauhan372@yahoo.com,9176170202,Nagpur,2023-11-14,8,30752.32,2024-01-24,2024-10-13,4.5,Gold
CUST01212,Neha Dubey,Female,23,neha.dubey777@gmail.com,9652828420,Ahmedabad,2023-12-27,8,11374.83,2024-02-11,2024-09-13,4.5,Silver
CUST01213,Rohit Dubey,Male,31,rohit.dubey787@yahoo.com,9505619086,Hyderabad,2023-09-01,3,3409.5,2024-08-20,2024-11-04,4.5,Bronze
CUST01214,Nikhil Pandey,Male,53,nikhil.pandey947@yahoo.com,9520542143,Indore,2023-06-09,5,155037.44,2024-06-16,2024-11-21,4.8,Platinum
CUST01215,Bhavna Tiwari,Male,43,bhavna.tiwari823@yahoo.com,9420426470,Pune,2023-09-10,4,10401.98,2024-05-05,2024-12-02,4.2,Silver
CUST01216,Rajesh Saxena,Male,33,rajesh.saxena148@gmail.com,9520093635,Kolkata,2023-02-02,10,36747.72,2024-03-05,2024-10-08,4.3,Gold
CUST01217,Rohit Pillai,Female,48,rohit.pillai914@gmail.com,9449771362,Hyderabad,2023-12-18,4,23357.42,2024-02-22,2024-11-08,5.0,Gold
CUST01218,Aditya Verma,Male,30,aditya.verma205@yahoo.com,9327991339,Coimbatore,2023-11-03,7,115515.66,2024-01-20,2024-12-17,3.8,Platinum
CUST01219,Neha Sharma,Female,55,neha.sharma949@yahoo.com,9355258421,Nagpur,2023-09-03,4,16379.12,2024-06-28,2024-10-17,4.5,Silver
CUST01220,Nikhil Sharma,Female,42,nikhil.sharma16@gmail.com,9478088099,Surat,2023-06-11,5,8122.54,2024-07-08,2024-12-01,4.3,Silver
CUST01221,Nikhil Shah,Female,53,nikhil.shah999@gmail.com,9640229814,Bengaluru,2023-05-02,6,22990.87,2024-02-01,2024-10-17,4.2,Gold
CUST01222,Ashish Mishra,Female,38,ashish.mishra786@gmail.com,9371591979,Mumbai,2023-02-25,2,0.0,2024-08-21,2024-11-13,,Bronze
CUST01223,Neha Chopra,Female,35,neha.chopra561@gmail.com,9651056969,Surat,2023-03-03,8,11945.59,2024-06-27,2024-12-27,4.7,Silver
CUST01224,Sneha Iyer,Male,51,sneha.iyer321@gmail.com,9604102657,Coimbatore,2023-09-28,2,988.74,2024-09-13,2024-11-07,5.0,Bronze
CUST01225,Vivek Desai,Male,26,vivek.desai412@gmail.com,9260557183,Jaipur,2023-10-24,6,70531.11,2024-01-28,2024-11-10,4.5,Platinum
CUST01226,Pallavi Iyer,Female,26,pallavi.iyer261@gmail.com,9617337065,Coimbatore,2023-04-15,10,8765.85,2024-03-01,2024-11-10,4.0,Silver
CUST01227,Harish Reddy,Male,31,harish.reddy730@yahoo.com,9208331482,Hyderabad,2023-05-09,4,1708.53,2024-01-13,2024-07-15,5.0,Bronze
CUST01228,Rajesh Mishra,Female,40,rajesh.mishra219@yahoo.com,9888966080,Surat,2023-10-28,5,60091.94,2024-02-15,2024-11-27,4.0,Platinum
CUST01229,Pankaj Yadav,Male,34,pankaj.yadav891@yahoo.com,9324631528,Coimbatore,2023-09-07,7,22522.95,2024-01-06,2024-12-10,4.3,Gold
CUST01230,Vivek Nair,Female,38,vivek.nair439@yahoo.com,9234969976,Lucknow,2023-07-20,4,34323.74,2024-01-04,2024-11-03,3.7,Gold
CUST01231,Neha Shah,Male,44,neha.shah694@gmail.com,9259685176,Jaipur,2023-07-05,15,116754.06,2024-02-15,2024-11-28,3.4,Platinum
CUST01232,Vikram Singh,Male,41,vikram.singh419@yahoo.com,9236923112,Surat,2023-05-28,7,255170.74,2024-05-22,2024-12-05,4.5,Platinum
CUST01233,Ananya Saxena,Male,38,ananya.saxena894@yahoo.com,9889496968,Kolkata,2023-06-20,6,15762.8,2024-02-16,2024-12-19,4.7,Silver
CUST01234,Bhavna Pillai,Female,55,bhavna.pillai908@gmail.com,9163025343,Coimbatore,2023-02-26,8,10201.81,2024-03-03,2024-12-14,5.0,Silver
CUST01235,Ravi Desai,Female,20,ravi.desai188@yahoo.com,9568349186,Surat,2023-06-21,6,73734.2,2024-01-06,2024-12-17,4.2,Platinum
CUST01236,Suresh Patel,Female,37,suresh.patel800@gmail.com,9678439786,Hyderabad,2023-05-09,4,2345.24,2024-05-12,2024-11-15,5.0,Bronze
CUST01237,Deepak Jain,Male,50,deepak.jain626@yahoo.com,9390807297,Jaipur,2023-11-06,5,148825.52,2024-01-15,2024-08-25,3.5,Platinum
CUST01238,Meera Malhotra,Male,39,meera.malhotra740@gmail.com,9240680009,Surat,2023-11-04,3,986.77,2024-04-07,2024-12-14,4.0,Bronze
CUST01239,Anjali Reddy,Male,29,anjali.reddy272@gmail.com,9966812945,Lucknow,2023-12-28,4,1631.66,2024-07-11,2024-10-04,5.0,Bronze
CUST01240,Sneha Shah,Female,44,sneha.shah887@gmail.com,9346578444,Nagpur,2023-08-01,4,9190.06,2024-01-16,2024-10-12,3.5,Silver
CUST01241,Rahul Sinha,Female,36,rahul.sinha259@gmail.com,9781863857,Ahmedabad,2023-03-20,2,42897.84,2024-11-09,2024-11-11,4.0,Gold
CUST01242,Manoj Singh,Male,24,manoj.singh655@gmail.com,9357363956,Coimbatore,2023-11-24,3,22162.22,2024-04-01,2024-10-07,4.0,Gold
CUST01243,Rahul Joshi,Female,37,rahul.joshi645@gmail.com,9998243971,Delhi,2023-11-25,8,11849.51,2024-01-01,2024-12-21,4.2,Silver
CUST01244,Deepak Chauhan,Male,48,deepak.chauhan354@gmail.com,9143892464,Pune,2023-06-21,5,2348.96,2024-05-16,2024-12-20,4.7,Bronze
CUST01245,Rajesh Yadav,Male,19,rajesh.yadav803@gmail.com,9665931579,Pune,2023-07-11,9,21604.24,2024-01-05,2024-10-25,4.0,Gold
CUST01246,Nikhil Dubey,Male,43,nikhil.dubey178@yahoo.com,9852025845,Hyderabad,2023-10-20,10,80058.68,2024-01-13,2024-11-27,4.0,Platinum
CUST01247,Bhavna Bose,Male,45,bhavna.bose370@gmail.com,9281689166,Hyderabad,2023-07-08,10,70993.74,2024-01-07,2024-11-11,4.7,Platinum
CUST01248,Nisha Singh,Male,57,nisha.singh270@gmail.com,9654922638,Kolkata,2023-02-25,7,38444.83,2024-02-09,2024-11-08,4.5,Gold
CUST01249,Manoj Iyer,Female,27,manoj.iyer788@gmail.com,9492083304,Bhopal,2023-01-13,3,15602.55,2024-04-25,2024-05-21,4.3,Silver
CUST01250,Anjali Reddy,Female,35,anjali.reddy918@gmail.com,9965250314,Bengaluru,2023-12-26,6,1444.98,2024-02-10,2024-12-27,3.0,Bronze
CUST01251,Priya Yadav,Male,43,priya.yadav245@gmail.com,9394792707,Jaipur,2023-05-07,9,138796.69,2024-01-15,2024-12-04,3.0,Platinum
CUST01252,Sneha Singh,Male,39,sneha.singh874@gmail.com,9235593060,Surat,2023-05-23,8,7797.19,2024-01-04,2024-08-21,4.0,Bronze
CUST01253,Arjun Chopra,Male,45,arjun.chopra324@yahoo.com,9675210082,Lucknow,2023-08-06,6,12247.84,2024-03-17,2024-12-07,4.5,Silver
CUST01254,Ashish Chopra,Female,19,ashish.chopra95@gmail.com,9533548930,Jaipur,2023-11-07,8,17908.22,2024-02-24,2024-11-18,3.2,Silver
CUST01255,Vikram Tiwari,Male,43,vikram.tiwari612@gmail.com,9638275109,Indore,2023-02-02,2,2888.5,2024-03-20,2024-06-18,4.0,Bronze
CUST01256,Rahul Agarwal,Female,45,rahul.agarwal859@gmail.com,9264528136,Lucknow,2023-04-11,6,9128.95,2024-04-04,2024-10-04,4.2,Silver
CUST01257,Sunita Nair,Male,30,sunita.nair976@yahoo.com,9963223048,Lucknow,2023-11-02,6,44839.91,2024-02-01,2024-12-01,3.8,Gold
CUST01258,Ravi Jain,Female,56,ravi.jain93@gmail.com,9126673237,Pune,2023-03-01,4,5548.76,2024-02-17,2024-11-19,5.0,Bronze
CUST01259,Nisha Yadav,Female,53,nisha.yadav254@gmail.com,9839209786,Bengaluru,2023-07-08,9,30882.41,2024-02-11,2024-11-26,4.0,Gold
CUST01260,Meera Sinha,Male,23,meera.sinha519@gmail.com,9497702411,Surat,2023-11-10,7,1390.68,2024-01-23,2024-12-28,3.0,Bronze
CUST01261,Kiran Tiwari,Male,50,kiran.tiwari550@gmail.com,9253968540,Lucknow,2023-01-28,6,35825.18,2024-01-26,2024-11-25,3.7,Gold
CUST01262,Tushar Verma,Male,38,tushar.verma542@gmail.com,9295356854,Ahmedabad,2023-01-18,6,261035.06,2024-02-05,2024-10-18,4.7,Platinum
CUST01263,Harish Chopra,Male,48,harish.chopra465@gmail.com,9655286175,Coimbatore,2023-10-01,10,32713.78,2024-01-28,2024-11-17,4.2,Gold
CUST01264,Vivek Rao,Male,21,vivek.rao742@gmail.com,9115430851,Coimbatore,2023-08-27,7,15687.31,2024-03-10,2024-12-19,4.4,Silver
CUST01265,Bhavna Mehta,Male,48,bhavna.mehta739@gmail.com,9436103617,Surat,2023-12-12,3,67296.19,2024-04-02,2024-08-19,3.7,Platinum
CUST01266,Sonal Saxena,Male,37,sonal.saxena39@gmail.com,9393605469,Mumbai,2023-10-16,9,7856.18,2024-01-08,2024-12-14,3.7,Bronze
CUST01267,Rahul Patel,Male,26,rahul.patel785@gmail.com,9713763119,Delhi,2023-12-02,7,21311.15,2024-02-06,2024-10-23,4.6,Gold
CUST01268,Komal Joshi,Male,47,komal.joshi778@yahoo.com,9364432301,Mumbai,2023-06-27,11,73052.64,2024-03-01,2024-12-19,4.4,Platinum
CUST01269,Suresh Singh,Female,46,suresh.singh733@gmail.com,9767797052,Mumbai,2023-10-01,6,10255.03,2024-04-27,2024-11-26,4.0,Silver
CUST01270,Nikhil Singh,Female,23,nikhil.singh50@gmail.com,9533850322,Indore,2023-07-10,7,64846.33,2024-04-11,2024-12-20,3.8,Platinum
CUST01271,Anjali Verma,Male,51,anjali.verma456@yahoo.com,9774674690,Ahmedabad,2023-05-04,5,30173.86,2024-05-02,2024-12-11,4.5,Gold
CUST01272,Ravi Shah,Male,57,ravi.shah649@gmail.com,9525686947,Nagpur,2023-10-09,6,13681.09,2024-01-28,2024-09-28,4.4,Silver
CUST01273,Aditya Sinha,Female,25,aditya.sinha104@yahoo.com,9853898278,Hyderabad,2023-10-06,6,10200.52,2024-04-26,2024-11-13,3.8,Silver
CUST01274,Kiran Chopra,Male,19,kiran.chopra250@gmail.com,9788538670,Chennai,2023-12-12,5,92797.65,2024-01-22,2024-11-17,4.0,Platinum
CUST01275,Aditya Shukla,Female,54,aditya.shukla392@gmail.com,9468916320,Delhi,2023-05-11,5,15379.25,2024-02-20,2024-08-15,4.7,Silver
CUST01276,Manoj Kumar,Male,20,manoj.kumar25@yahoo.com,9489682507,Mumbai,2023-05-06,3,13302.59,2024-04-03,2024-12-05,4.5,Silver
CUST01277,Ravi Chopra,Male,54,ravi.chopra834@gmail.com,9556842529,Bengaluru,2023-09-06,3,10974.57,2024-04-10,2024-11-12,4.5,Silver
CUST01278,Priya Joshi,Male,27,priya.joshi216@gmail.com,9787140880,Bengaluru,2023-09-27,0,0.0,,,,Bronze
CUST01279,Aishwarya Bose,Male,53,aishwarya.bose96@gmail.com,9214641104,Bengaluru,2023-11-18,3,5329.82,2024-06-24,2024-12-04,3.0,Bronze
CUST01280,Arjun Rao,Male,26,arjun.rao889@gmail.com,9548207010,Ahmedabad,2023-08-08,5,170490.12,2024-01-14,2024-12-16,3.7,Platinum
CUST01281,Pooja Nair,Male,51,pooja.nair447@gmail.com,9785799152,Kolkata,2023-10-09,2,0.0,2024-03-18,2024-05-06,,Bronze
